entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
1.2,2.1,-296552.18734158843,106,-319748.95244050375,-0.9,False
1.2,2.2,-265214.740066657,75,-280525.07541592326,-1.0,False
1.2,2.3,-262918.7665111808,65,-279118.2093419144,-1.1,False
1.2,2.4,-262673.99925473286,63,-278873.44208546646,-1.2,False
1.2,2.5,-247119.42815575836,48,-262390.521327116,-1.3,False
1.3,0.0,541020.1437218614,231,-47303.90097487718,1.3,True
1.3,0.1,551927.8146112061,251,-47303.90097487718,1.2,True
1.3,0.2,604094.1758984964,278,-47303.90097487718,1.1,True
1.3,0.3,596268.6140146384,300,-47303.90097487718,1.0,True
1.3,0.4,630932.4740110653,334,-41510.50056606089,0.9,True
1.3,0.5,657049.786973547,368,-42971.352297395584,0.8,True
1.3,0.6,672216.8480204517,413,-42047.4606181737,0.7,True
1.3,0.7,690535.575940088,473,-43502.91352698486,0.6,True
1.3,0.8,757428.281246083,561,-38581.27111445542,0.5,True
1.3,0.9,775311.724559489,642,-32451.570104973274,0.4,True
1.3,1.0,808845.1730209514,773,-32451.570104973274,0.3,True
1.3,1.1,802970.0855336592,943,-32451.570104973274,0.2,True
1.3,1.2,747365.7676663867,1194,-30803.561441327212,0.1,True
1.3,1.3,646890.5913195778,1644,-27636.373009695817,0.0,False
1.3,1.4,119041.26698800427,923,-50856.92972223573,-0.1,False
1.3,1.5,-173030.37005549672,626,-209026.69808948963,-0.2,False
1.3,1.6,-185485.387907577,453,-249927.78383715588,-0.3,False
1.3,1.7,-249735.51931634676,301,-287451.1951509371,-0.4,False
1.3,1.8,-260350.74085383682,250,-296267.69480459404,-0.5,False
1.3,1.9,-281270.5259637596,159,-303648.66737517767,-0.6,False
1.3,2.0,-283234.715828283,133,-308970.0691680754,-0.7,False
1.3,2.1,-286268.1744397216,102,-311035.1710198473,-0.8,False
1.3,2.2,-254323.27445282697,75,-269435.60980209324,-0.9,False
1.3,2.3,-215744.14281766213,58,-231745.58564839573,-1.0,False
1.3,2.4,-214376.77677889806,53,-230378.21960963166,-1.1,False
1.3,2.5,-244533.76996538776,53,-259606.8631367454,-1.2,False
1.4,0.0,464602.2670609347,201,-47303.90097487724,1.4,True
1.4,0.1,472607.4154900117,217,-47303.90097487724,1.3,True
1.4,0.2,534526.3653988644,241,-47303.90097487718,1.2,True
1.4,0.3,537402.0611674689,259,-47303.90097487718,1.1,True
1.4,0.4,576630.632826961,288,-39370.10671239416,1.0,True
1.4,0.5,584467.1633283567,313,-40830.95844372886,0.9,True
1.4,0.6,596480.2036019203,347,-39907.06676450698,0.8,True
1.4,0.7,607451.7244319265,389,-41362.51967331814,0.7,True
1.4,0.8,679503.0503810155,454,-36440.87726078881,0.6,True
1.4,0.9,708974.7760743729,511,-34874.760745807085,0.5,True
1.4,1.0,750364.9930208758,604,-31309.270265043655,0.4,True
1.4,1.1,767292.585303875,730,-31309.270265043655,0.3,True
1.4,1.2,770736.5246128744,899,-27014.340381602116,0.2,True
1.4,1.3,739113.7318837612,1156,-27014.340381602116,0.1,True
1.4,1.4,596872.5799401981,1557,-27014.340381602175,0.0,False
1.4,1.5,-35835.484662508454,852,-93825.96848830482,-0.1,False
1.4,1.6,-144490.7109304925,579,-192157.71666638154,-0.2,False
1.4,1.7,-196884.68409278462,372,-245706.5029485089,-0.3,False
1.4,1.8,-195258.26105514806,274,-237167.32306911514,-0.4,False
1.4,1.9,-255065.20969015843,170,-282173.3303834001,-0.5,False
1.4,2.0,-245322.9778173525,147,-273740.54077076586,-0.6,False
1.4,2.1,-262357.477399012,115,-289617.71873958234,-0.7,False
1.4,2.2,-232936.51160452407,82,-248641.09164870786,-0.8,False
1.4,2.3,-229223.12253954483,71,-245816.81006519595,-0.9,False
1.4,2.4,-235273.20954203117,62,-251866.8970676823,-1.0,False
1.4,2.5,-233542.77666802754,54,-249208.1145343027,-1.1,False
1.5,0.0,420867.96386422514,180,-47303.90097487724,1.5,True
1.5,0.1,437656.59123378264,195,-47303.90097487724,1.4,True
1.5,0.2,490787.25432207313,213,-47303.90097487718,1.3,True
1.5,0.3,489241.61086267454,226,-47303.90097487724,1.2,True
1.5,0.4,533742.2726367646,249,-39370.10671239422,1.1,True
1.5,0.5,530591.4964867184,265,-40830.958443728916,1.0,True
1.5,0.6,537093.1680040121,291,-39907.066764507035,0.9,True
1.5,0.7,539761.6940453615,323,-41362.519673318195,0.8,True
1.5,0.8,622057.1736778269,376,-35374.72647244856,0.7,True
1.5,0.9,652027.0218871256,421,-37675.99455881608,0.6,True
1.5,1.0,700575.7025175929,491,-35286.86564438837,0.5,True
1.5,1.1,713282.4839501778,575,-31309.270265043655,0.4,True
1.5,1.2,738955.4860062825,684,-28254.833665257203,0.3,True
1.5,1.3,759375.9269098593,840,-27014.340381602116,0.2,True
1.5,1.4,740029.571146923,1063,-27014.340381602116,0.1,True
1.5,1.5,595545.411842094,1421,-26254.565168727102,0.0,False
1.5,1.6,28340.377047582602,740,-64815.540965138556,-0.1,False
1.5,1.7,-141404.7610018535,461,-197192.26370395633,-0.2,False
1.5,1.8,-168695.71965065392,335,-219653.05331957358,-0.3,False
1.5,1.9,-246962.9873224037,211,-280973.0345545066,-0.4,False
1.5,2.0,-234052.22274808987,182,-263953.8595880868,-0.5,False
1.5,2.1,-282661.9141921218,144,-311124.603261522,-0.6,False
1.5,2.2,-232494.28308151173,97,-248191.80992091593,-0.7,False
1.5,2.3,-236480.59233342003,83,-253067.22665429153,-0.8,False
1.5,2.4,-245340.01651199962,71,-261926.65083287112,-0.9,False
1.5,2.5,-238777.2876910299,61,-254442.62555730506,-1.0,False
1.6,0.0,426169.9876890878,168,-47303.90097487724,1.6,True
1.6,0.1,447553.1293080608,182,-47303.90097487724,1.5,True
1.6,0.2,488546.15835223784,195,-47303.90097487724,1.4,True
1.6,0.3,483225.6591236505,205,-47303.90097487724,1.3,True
1.6,0.4,534871.3902052579,226,-38924.84953603364,1.2,True
1.6,0.5,530831.1372977446,240,-40385.701267368335,1.1,True
1.6,0.6,535747.5515322938,261,-39461.809588146454,1.0,True
1.6,0.7,532005.8216864557,286,-40917.26249695761,0.9,True
1.6,0.8,579568.9519640981,320,-34124.53647232219,0.8,True
1.6,0.9,618137.1218147079,358,-36425.804558689706,0.7,True
1.6,1.0,669133.3588421581,415,-34036.675644261995,0.6,True
1.6,1.1,696309.4577276433,483,-30786.172803807945,0.5,True
1.6,1.2,724549.3386667785,560,-26144.417416972166,0.4,True
1.6,1.3,758250.2498363345,661,-26144.417416972166,0.3,True
1.6,1.4,758214.06347053,798,-26144.417416972166,0.2,True
1.6,1.5,683684.4310765075,989,-26144.417416972166,0.1,True
1.6,1.6,578785.5238931854,1313,-26144.417416972166,0.0,False
1.6,1.7,62130.8008260145,656,-70924.67009578815,-0.1,False
1.6,1.8,-47486.2765695664,437,-124341.82251430262,-0.2,False
1.6,1.9,-159745.68792248468,295,-198870.21060856892,-0.3,False
1.6,2.0,-222875.68415776143,227,-257905.68537748535,-0.4,False
1.6,2.1,-259663.57249216267,170,-289503.7704505911,-0.5,False
1.6,2.2,-225577.23779168914,114,-243141.07659667684,-0.6,False
1.6,2.3,-219288.7309818442,89,-236372.23344769928,-0.7,False
1.6,2.4,-230624.4710321211,75,-247707.9734979762,-0.8,False
1.6,2.5,-190913.03136614262,62,-206776.36923241778,-0.9,False
1.7,0.0,400481.6612033729,152,-47303.90097487724,1.7,True
1.7,0.1,419828.2549773906,164,-47303.90097487724,1.6,True
1.7,0.2,459480.82489928836,176,-47303.90097487724,1.5,True
1.7,0.3,447815.07824159856,182,-47303.90097487724,1.4,True
1.7,0.4,504054.6371267079,200,-37692.38434185862,1.3,True
1.7,0.5,496072.0696670836,213,-39153.23607319326,1.2,True
1.7,0.6,500645.60297798645,229,-38229.344393971376,1.1,True
1.7,0.7,496057.9100306191,248,-39684.79730278248,1.0,True
1.7,0.8,505922.694044039,274,-37445.45449404925,0.9,True
1.7,0.9,525298.6345507476,297,-40952.920114984154,0.8,True
1.7,1.0,562801.5005046565,334,-38122.461342314724,0.7,True
1.7,1.1,561230.9121706071,368,-33591.13757461007,0.6,True
1.7,1.2,597397.585694137,417,-30655.21129244368,0.5,True
1.7,1.3,638678.3240464182,483,-25647.121739726048,0.4,True
1.7,1.4,638926.087232063,564,-26634.711644511088,0.3,True
1.7,1.5,631319.7150821739,669,-25647.121739726048,0.2,True
1.7,1.6,615101.1564632066,866,-25647.121739726048,0.1,True
1.7,1.7,522752.9693296025,1139,-25647.12173972602,0.0,False
1.7,1.8,117355.3078551368,584,-58944.560393349064,-0.1,False
1.7,1.9,-69508.84695197117,335,-122507.82279725924,-0.2,False
1.7,2.0,-167139.34297979993,262,-210849.83359383643,-0.3,False
1.7,2.1,-148416.76353933304,177,-181372.5122820835,-0.4,False
1.7,2.2,-146836.11086012406,121,-166338.7373694358,-0.5,False
1.7,2.3,-150972.3447227743,99,-169664.6681609902,-0.6,False
1.7,2.4,-159745.62922500673,75,-176829.13169086183,-0.7,False
1.7,2.5,-249421.06706679938,67,-265985.2031560885,-0.8,False
1.8,0.0,368250.7729009435,141,-47303.90097487724,1.8,True
1.8,0.1,385755.2753912666,150,-47303.90097487724,1.7,True
1.8,0.2,420497.0387286641,159,-47303.90097487724,1.6,True
1.8,0.3,415199.97896535764,165,-47303.90097487724,1.5,True
1.8,0.4,470885.6864994459,181,-36786.26779454481,1.4,True
1.8,0.5,469143.91997943143,192,-38247.11952587945,1.3,True
1.8,0.6,475548.2151664657,206,-37323.227846657566,1.2,True
1.8,0.7,477120.49934016797,224,-38778.68075546867,1.1,True
1.8,0.8,486785.0089299049,243,-34519.54056513385,1.0,True
1.8,0.9,513342.2663020493,263,-38027.00618606864,0.9,True
1.8,1.0,540386.1662691579,291,-35196.547413399385,0.8,True
1.8,1.1,546709.1662863884,316,-29819.379059219442,0.7,True
1.8,1.2,593942.4446741191,354,-28229.15961046901,0.6,True
1.8,1.3,624260.2766768003,402,-25177.623672383663,0.5,True
1.8,1.4,634480.0633611539,460,-25177.623672383663,0.4,True
1.8,1.5,626379.7212560577,532,-25177.623672383663,0.3,True
1.8,1.6,635625.9593835928,650,-25177.623672383663,0.2,True
1.8,1.7,602004.2074897266,802,-25177.623672383663,0.1,True
1.8,1.8,495120.7183711267,1043,-25524.85155527343,0.0,False
1.8,1.9,-1159.5573830648373,493,-58055.73142831101,-0.1,False
1.8,2.0,-112838.63490287542,322,-161831.98891161784,-0.2,False
1.8,2.1,-222340.53444858076,222,-258928.98391616665,-0.3,False
1.8,2.2,-220669.58834940003,144,-241565.60491311896,-0.4,False
1.8,2.3,-199834.68239946122,112,-219920.3958920843,-0.5,False
1.8,2.4,-220256.97709104553,94,-239434.66783432176,-0.6,False
1.8,2.5,-226812.5152245644,76,-244770.04136826072,-0.7,False
1.9,0.0,363224.6439416869,128,-47303.90097487724,1.9,True
1.9,0.1,359221.027137506,133,-47303.90097487724,1.8,True
1.9,0.2,393233.05520042486,141,-47303.90097487724,1.7,True
1.9,0.3,390758.5986445085,146,-47303.90097487724,1.6,True
1.9,0.4,439360.1292330141,159,-33455.4905847357,1.5,True
1.9,0.5,421316.5655519272,166,-34916.34231607034,1.4,True
1.9,0.6,431030.31584354385,178,-33436.13478637533,1.3,True
1.9,0.7,432708.79190509324,192,-33436.1347863753,1.2,True
1.9,0.8,443099.9356049044,208,-33436.13478637533,1.1,True
1.9,0.9,462003.5128220627,222,-30509.47898508614,1.0,True
1.9,1.0,472362.9139659232,241,-29020.02815752325,0.9,True
1.9,1.1,466463.7602435189,257,-29287.77794891328,0.8,True
1.9,1.2,481408.40401933796,280,-28229.15961046901,0.7,True
1.9,1.3,510159.345104916,316,-24511.963201701874,0.6,True
1.9,1.4,520798.06332540157,351,-24511.963201701874,0.5,True
1.9,1.5,524566.1880560154,399,-23737.117209822754,0.4,True
1.9,1.6,553087.4090165208,477,-23737.117209822754,0.3,True
1.9,1.7,541901.7326322248,561,-23737.117209822754,0.2,True
1.9,1.8,509505.0380494513,689,-23737.117209822754,0.1,True
1.9,1.9,416950.63556619507,912,-23737.117209822754,0.0,False
1.9,2.0,1082.9656526042827,501,-100320.35589606888,-0.1,False
1.9,2.1,-108031.64185370208,307,-166880.2988517272,-0.2,False
1.9,2.2,-156170.14895805472,194,-189100.13500839175,-0.3,False
1.9,2.3,-186232.82845427655,150,-219168.08638481036,-0.4,False
1.9,2.4,-192472.0294724243,103,-212609.12699097433,-0.5,False
1.9,2.5,-219842.39779443538,84,-235751.1546279329,-0.6,False
2.0,0.0,337044.02311046416,119,-47303.90097487724,2.0,True
2.0,0.1,332297.3380204403,123,-47303.90097487724,1.9,True
2.0,0.2,373345.4996184145,131,-47303.90097487724,1.8,True
2.0,0.3,368399.6298382887,135,-47303.90097487724,1.7,True
2.0,0.4,413132.6786538925,145,-33455.4905847357,1.6,True
2.0,0.5,393762.94512045354,150,-34916.34231607034,1.5,True
2.0,0.6,407343.748224667,161,-33436.1347863753,1.4,True
2.0,0.7,413639.7451013827,172,-33436.1347863753,1.3,True
2.0,0.8,415662.3239154132,182,-33436.1347863753,1.2,True
2.0,0.9,425897.33374194644,192,-29514.899644618214,1.1,True
2.0,1.0,444612.0569004314,208,-28378.872596658504,1.0,True
2.0,1.1,430246.84887915355,219,-28378.872596658533,0.9,True
2.0,1.2,446355.4464840465,236,-25444.921352560865,0.8,True
2.0,1.3,471984.1360685192,262,-24511.963201701874,0.7,True
2.0,1.4,475515.5764899553,284,-24511.963201701874,0.6,True
2.0,1.5,474368.4180341106,315,-23737.117209822754,0.5,True
2.0,1.6,502874.56769271777,367,-23737.117209822754,0.4,True
2.0,1.7,503851.0132209413,423,-23737.117209822754,0.3,True
2.0,1.8,496102.64748257725,506,-23737.117209822754,0.2,True
2.0,1.9,454868.4653028119,618,-23751.124715104816,0.1,True
2.0,2.0,380419.6162064948,786,-24350.984968745615,0.0,False
2.0,2.1,34192.98864442218,376,-68204.8057019126,-0.1,False
2.0,2.2,-80306.78252157799,220,-122660.67869022589,-0.2,False
2.0,2.3,-152608.9706497872,170,-183829.67324423368,-0.3,False
2.0,2.4,-177281.6118937498,120,-199108.29191608133,-0.4,False
2.0,2.5,-199170.9293055296,92,-216561.69704662537,-0.5,False
2.1,0.0,317784.80016849027,106,-47303.90097487724,2.1,True
2.1,0.1,315044.3001278836,109,-47303.90097487724,2.0,True
2.1,0.2,369145.2120673991,117,-47303.90097487724,1.9,True
2.1,0.3,367639.71551118034,120,-47303.90097487724,1.8,True
2.1,0.4,410836.38507447793,127,-33455.4905847357,1.7,True
2.1,0.5,394210.81258671364,131,-34916.34231607034,1.6,True
2.1,0.6,404974.5258519255,139,-33436.1347863753,1.5,True
2.1,0.7,415984.3229006321,148,-33436.1347863753,1.4,True
2.1,0.8,393127.07839074347,154,-33436.13478637533,1.3,True
2.1,0.9,403694.3952112611,162,-27326.7655230808,1.2,True
2.1,1.0,424537.30128604826,175,-27326.7655230808,1.1,True
2.1,1.1,406516.1044248926,182,-27326.7655230808,1.0,True
2.1,1.2,422146.95881329774,196,-24845.390329730115,0.9,True
2.1,1.3,446532.59032850835,218,-23459.8561281242,0.8,True
2.1,1.4,457034.8486193838,235,-23459.8561281242,0.7,True
2.1,1.5,457528.5500122146,255,-22685.01013624505,0.6,True
2.1,1.6,493476.7551668997,291,-22685.01013624505,0.5,True
2.1,1.7,476557.8430591047,321,-22685.01013624505,0.4,True
2.1,1.8,482955.65038737515,371,-22685.01013624505,0.3,True
2.1,1.9,472674.6409784908,434,-22685.01013624505,0.2,True
2.1,2.0,431671.7154198988,530,-22685.01013624505,0.1,True
2.1,2.1,378320.3974492027,675,-22872.717355036613,0.0,False
2.1,2.2,39003.56977293395,320,-48638.19362558403,-0.1,False
2.1,2.3,-64166.092259258,227,-126235.9065645829,-0.2,False
2.1,2.4,-110651.8146463466,159,-147994.20905317398,-0.3,False
2.1,2.5,-164233.85341240716,123,-197241.13544503326,-0.4,False
2.2,0.0,274889.7051318558,91,-47303.90097487721,2.2,True
2.2,0.1,272518.81738449994,93,-47303.90097487721,2.1,True
2.2,0.2,333049.28982400376,101,-47303.90097487724,2.0,True
2.2,0.3,317976.8151760525,101,-47303.90097487724,1.9,True
2.2,0.4,363179.58383807656,106,-33436.13478637533,1.8,True
2.2,0.5,351108.7779878811,110,-33436.1347863753,1.7,True
2.2,0.6,363173.08844368346,117,-33436.1347863753,1.6,True
2.2,0.7,372012.3365504259,123,-33436.1347863753,1.5,True
2.2,0.8,339524.15743010753,127,-33436.13478637533,1.4,True
2.2,0.9,347928.02490840777,133,-30865.02522081125,1.3,True
2.2,1.0,369926.31635611027,143,-30228.580713951145,1.2,True
2.2,1.1,353387.2577175426,148,-30276.48182575102,1.1,True
2.2,1.2,363486.12877173297,158,-23816.401462735783,1.0,True
2.2,1.3,397043.2845981125,177,-23459.8561281242,0.9,True
2.2,1.4,390511.8279213319,186,-23459.8561281242,0.8,True
2.2,1.5,383211.2384608587,197,-22685.01013624505,0.7,True
2.2,1.6,403665.9989540649,220,-23048.154626859177,0.6,True
2.2,1.7,378964.06753377477,235,-22822.15419592915,0.5,True
2.2,1.8,398963.4419445521,269,-22787.412705253024,0.4,True
2.2,1.9,392008.06141957233,308,-22796.09623206436,0.3,True
2.2,2.0,378670.6901149362,365,-22685.01013624505,0.2,True
2.2,2.1,387297.1788413116,453,-22685.01013624505,0.1,True
2.2,2.2,327136.58232794155,581,-21936.68988587038,0.0,False
2.2,2.3,-26640.09623128721,312,-113785.15335021538,-0.1,False
2.2,2.4,-126511.07739302107,222,-164025.32537957327,-0.2,False
2.2,2.5,-223068.67682615147,165,-239429.06536128066,-0.3,False
2.3,0.0,266216.3579144004,81,-47303.90097487721,2.3,True
2.3,0.1,273788.88872062846,83,-47303.90097487721,2.2,True
2.3,0.2,324175.4530724769,89,-47303.90097487724,2.1,True
2.3,0.3,311437.5151522867,89,-47303.90097487724,2.0,True
2.3,0.4,348486.95686539175,93,-33637.59105029036,1.9,True
2.3,0.5,332414.68237824924,95,-33436.13478637533,1.8,True
2.3,0.6,343975.8682972955,101,-33436.13478637533,1.7,True
2.3,0.7,349095.31867547496,106,-33436.13478637533,1.6,True
2.3,0.8,316236.45332270843,109,-33436.1347863753,1.5,True
2.3,0.9,334213.57778444665,115,-29066.07556738879,1.4,True
2.3,1.0,338832.9370508515,122,-28429.631060528685,1.3,True
2.3,1.1,327214.6821276081,125,-28477.53217232856,1.2,True
2.3,1.2,343166.77422935364,134,-22608.83677470425,1.1,True
2.3,1.3,374723.5640456691,149,-22892.82218268051,1.0,True
2.3,1.4,367111.47024181654,155,-22892.82218268051,0.9,True
2.3,1.5,345382.23206609755,162,-22117.97619080136,0.8,True
2.3,1.6,353491.2165188415,175,-22481.120681415516,0.7,True
2.3,1.7,341938.74534719164,187,-22255.12025048546,0.6,True
2.3,1.8,345437.7616867619,205,-22220.378759809362,0.5,True
2.3,1.9,337143.233560932,229,-22229.062286620698,0.4,True
2.3,2.0,336516.9485836464,263,-22117.97619080136,0.3,True
2.3,2.1,367054.8034449604,318,-22117.97619080136,0.2,True
2.3,2.2,340980.28936324036,385,-20972.878380835697,0.1,True
2.3,2.3,302825.17987287097,490,-21550.50376614445,0.0,False
2.3,2.4,-55253.44431567188,263,-118992.22343357529,-0.1,False
2.3,2.5,-118088.5222496904,193,-134903.84014874435,-0.2,False
2.4,0.0,241284.36077418606,74,-43099.80072684301,2.4,True
2.4,0.1,242275.2373038666,74,-43099.80072684301,2.3,True
2.4,0.2,294952.6977465613,80,-43099.80072684301,2.2,True
2.4,0.3,283279.032536577,80,-43099.80072684301,2.1,True
2.4,0.4,334131.63635687414,84,-32221.049756764667,2.0,True
2.4,0.5,318760.9848396692,86,-31516.415273555816,1.9,True
2.4,0.6,323929.9237931938,90,-31516.415273555816,1.8,True
2.4,0.7,335828.518555579,95,-31516.415273555816,1.7,True
2.4,0.8,306926.5895019967,97,-31516.415273555816,1.6,True
2.4,0.9,323345.38171512255,102,-25853.375170693907,1.5,True
2.4,1.0,334581.62671763403,109,-25216.930663833686,1.4,True
2.4,1.1,320453.11869083275,110,-25264.831775633502,1.3,True
2.4,1.2,320954.9971637885,115,-21990.62119317238,1.2,True
2.4,1.3,357302.65234821214,129,-21990.62119317238,1.1,True
2.4,1.4,345860.29350751144,134,-21990.62119317238,1.0,True
2.4,1.5,332708.206683157,140,-21990.62119317238,0.9,True
2.4,1.6,324292.7601110301,147,-21990.62119317238,0.8,True
2.4,1.7,315216.1543295157,157,-21990.62119317238,0.7,True
2.4,1.8,319960.266507029,171,-21990.62119317238,0.6,True
2.4,1.9,311242.5023154975,186,-21990.62119317238,0.5,True
2.4,2.0,305530.0555071263,208,-21990.62119317238,0.4,True
2.4,2.1,341623.628114331,245,-21990.62119317238,0.3,True
2.4,2.2,323298.235285745,287,-20757.310697358393,0.2,True
2.4,2.3,295419.8365416693,353,-18799.572124124563,0.1,True
2.4,2.4,256355.83715469277,449,-17763.124661023205,0.0,False
2.4,2.5,16087.887324850022,281,-66760.06685345084,-0.1,False
2.5,0.0,226075.08439140604,67,-43099.80072684301,2.5,True
2.5,0.1,228059.17129752462,67,-43099.80072684301,2.4,True
2.5,0.2,277112.33991220617,72,-43099.80072684301,2.3,True
2.5,0.3,268410.4195212806,72,-43099.80072684301,2.2,True
2.5,0.4,324415.490802155,76,-32221.049756764696,2.1,True
2.5,0.5,310344.28463826206,78,-31516.415273555816,2.0,True
2.5,0.6,314907.1823168265,81,-31516.415273555816,1.9,True
2.5,0.7,318165.8663989853,84,-31516.415273555816,1.8,True
2.5,0.8,284223.2991593503,85,-31516.415273555816,1.7,True
2.5,0.9,301955.4087630986,89,-22505.822666765598,1.6,True
2.5,1.0,310714.4037620279,94,-22132.05660171568,1.5,True
2.5,1.1,302829.9134457857,95,-22132.05660171568,1.4,True
2.5,1.2,301623.19672041805,99,-21990.62119317238,1.3,True
2.5,1.3,340997.3206953384,112,-21990.62119317238,1.2,True
2.5,1.4,334203.0492580963,117,-21990.62119317238,1.1,True
2.5,1.5,316001.3630489877,121,-21990.62119317238,1.0,True
2.5,1.6,297912.91945982707,123,-21990.62119317238,0.9,True
2.5,1.7,284356.92604910425,130,-21990.62119317238,0.8,True
2.5,1.8,285653.0814840961,140,-21990.62119317238,0.7,True
2.5,1.9,282347.9493205779,152,-21990.62119317238,0.6,True
2.5,2.0,263292.60857201926,164,-21990.62119317238,0.5,True
2.5,2.1,297821.6796840825,189,-21990.62119317238,0.4,True
2.5,2.2,300820.4259063918,217,-20757.310697358393,0.3,True
2.5,2.3,282564.708278144,257,-18799.572124124563,0.2,True
2.5,2.4,271268.47234436596,320,-17763.124661023205,0.1,True
2.5,2.5,242903.42998362545,401,-17662.68005204748,0.0,False
